source,source_id,number_raw,category_raw,name_raw,address_raw,phone_raw,detail_url,map_action_raw,page,row_index,source_url,http_method,collected_at
wonju_health_medical_institution,13192992,283,치과,이편한치과의원,"강원특별자치도 원주시 로아노크로 74, 세이브타워 402호 (무실동)",033-735-2080,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192992&sc1=10&si1=27&cpn=29&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 로아노크로 74, 세이브타워 402호 (무실동)','이편한치과의원');",29,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=29,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192993,284,치과,유앤미치과의원,"강원특별자치도 원주시 지정면 신지정로 322-1, 305,306호",033-900-6262,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192993&sc1=10&si1=27&cpn=29&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 신지정로 322-1, 305,306호','유앤미치과의원');",29,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=29,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192994,285,치과,연세이안치과의원,"강원특별자치도 원주시 영랑길 2, 302호 (행구동)",033-733-8600,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192994&sc1=10&si1=27&cpn=29&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 영랑길 2, 302호 (행구동)','연세이안치과의원');",29,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=29,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192995,286,치과,연세탑치과의원,"강원특별자치도 원주시 지정면 신지정로 322, 4층 401,411호",033-732-2875,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192995&sc1=10&si1=27&cpn=29&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 신지정로 322, 4층 401,411호','연세탑치과의원');",29,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=29,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192996,287,치과,서울플란트치과의원,"강원특별자치도 원주시 지정면 신지정로 266, 401호",033-743-9944,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192996&sc1=10&si1=27&cpn=29&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 신지정로 266, 401호','서울플란트치과의원');",29,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=29,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192997,288,치과,에이플치과의원,"강원특별자치도 원주시 백간길 25, 2층 (단계동)",033-743-7522,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192997&sc1=10&si1=27&cpn=29&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 백간길 25, 2층 (단계동)','에이플치과의원');",29,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=29,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192998,289,치과,강남후생치과의원,"강원특별자치도 원주시 북원로 2706, 2층 (태장동)",033-746-2827,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192998&sc1=10&si1=27&cpn=29&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 북원로 2706, 2층 (태장동)','강남후생치과의원');",29,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=29,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192999,290,치과,연세치과의원,"강원특별자치도 원주시 무실로 182, 원주원예농협하나로클럽 2층 (단계동)",033-733-7505,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192999&sc1=10&si1=27&cpn=29&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 무실로 182, 원주원예농협하나로클럽 2층 (단계동)','연세치과의원');",29,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=29,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193000,291,치과,하늘치과의원,"강원특별자치도 원주시 능라동길 7, 403호 (무실동)",033-746-9075,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193000&sc1=10&si1=27&cpn=30&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 7, 403호 (무실동)','하늘치과의원');",30,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=30,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193001,292,치과,연세이튼치과의원,"강원특별자치도 원주시 양지로 80, 403호, 404호 (반곡동)",033-747-8575,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193001&sc1=10&si1=27&cpn=30&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 양지로 80, 403호, 404호 (반곡동)','연세이튼치과의원');",30,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=30,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193002,293,치과,삼성서울 치과교정과 치과의원,"강원특별자치도 원주시 능라동길 51, 3층 317, 318호 (무실동)",033-812-2888,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193002&sc1=10&si1=27&cpn=30&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 51, 3층 317, 318호 (무실동)','삼성서울 치과교정과 치과의원');",30,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=30,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193003,294,치과,삼성서울치과의원,"강원특별자치도 원주시 능라동길 51, 3층 301호 (무실동)",033-812-2875,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193003&sc1=10&si1=27&cpn=30&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 51, 3층 301호 (무실동)','삼성서울치과의원');",30,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=30,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193004,295,치과,건강한치과의원,"강원특별자치도 원주시 건강로 21, 2층 (반곡동, 조은빌딩)",033-734-2275,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193004&sc1=10&si1=27&cpn=30&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 건강로 21, 2층 (반곡동, 조은빌딩)','건강한치과의원');",30,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=30,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193005,296,치과,에벤에셀치과의원,"강원특별자치도 원주시 시청로 555, 2층 (관설동, 청어람빌딩)",033-764-9128,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193005&sc1=10&si1=27&cpn=30&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 시청로 555, 2층 (관설동, 청어람빌딩)','에벤에셀치과의원');",30,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=30,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193006,297,치과,정직한치과의원,강원특별자치도 원주시 무실로 170 (단계동),033-747-2878,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193006&sc1=10&si1=27&cpn=30&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 무실로 170 (단계동)','정직한치과의원');",30,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=30,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193007,298,치과,원주치과의원,"강원특별자치도 원주시 봉화로 31, 2층 (단계동)",033-734-2875,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193007&sc1=10&si1=27&cpn=30&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 봉화로 31, 2층 (단계동)','원주치과의원');",30,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=30,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193008,299,치과,닥터리치과의원,"강원특별자치도 원주시 행구로 148, 3층 (행구동)",033-748-7522,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193008&sc1=10&si1=27&cpn=30&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 행구로 148, 3층 (행구동)','닥터리치과의원');",30,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=30,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193009,300,치과,오케이치과의원,"강원특별자치도 원주시 혁신로 37-3, 303, 305호 (반곡동)",033-812-2080,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193009&sc1=10&si1=27&cpn=30&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 혁신로 37-3, 303, 305호 (반곡동)','오케이치과의원');",30,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=30,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193010,301,치과,치과의정석치과의원,강원특별자치도 원주시 능라동길 59 (무실동),033-731-2882,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193010&sc1=10&si1=27&cpn=31&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 59 (무실동)','치과의정석치과의원');",31,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=31,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193011,302,치과,서울열린치과의원,"강원특별자치도 원주시 시청로 96, 영신프라자 3층 303호 (무실동)",033-744-1369,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193011&sc1=10&si1=27&cpn=31&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 시청로 96, 영신프라자 3층 303호 (무실동)','서울열린치과의원');",31,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=31,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193012,303,치과,연세부부치과의원,"강원특별자치도 원주시 모란1길 79, 2층 (우산동)",033-746-2879,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193012&sc1=10&si1=27&cpn=31&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 모란1길 79, 2층 (우산동)','연세부부치과의원');",31,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=31,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193013,304,치과,닥터후치과의원,"강원특별자치도 원주시 시청로 98, 3층 (무실동, 새봄빌딩)",033-742-2875,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193013&sc1=10&si1=27&cpn=31&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 시청로 98, 3층 (무실동, 새봄빌딩)','닥터후치과의원');",31,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=31,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193014,305,치과,연세사랑나눔치과의원,"강원특별자치도 원주시 모란1길 86, 2층 202~206호 (우산동)",033-733-0875,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193014&sc1=10&si1=27&cpn=31&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 모란1길 86, 2층 202~206호 (우산동)','연세사랑나눔치과의원');",31,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=31,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193015,306,치과,서울윤치과의원,"강원특별자치도 원주시 단구로 360, 2층 (단구동)",033-761-2879,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193015&sc1=10&si1=27&cpn=31&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 단구로 360, 2층 (단구동)','서울윤치과의원');",31,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=31,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193016,307,치과,스토리치과의원,강원특별자치도 원주시 능라동길 61 (무실동),033-733-2875,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193016&sc1=10&si1=27&cpn=31&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 61 (무실동)','스토리치과의원');",31,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=31,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193017,308,치과,닥터유 부부치과의원,"강원특별자치도 원주시 오리현길 57, 5층 (반곡동)",033-735-1880,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193017&sc1=10&si1=27&cpn=31&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 오리현길 57, 5층 (반곡동)','닥터유 부부치과의원');",31,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=31,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193018,309,치과,원주유디치과의원,"강원특별자치도 원주시 서원대로 162, 3층 (단계동)",033-743-2838,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193018&sc1=10&si1=27&cpn=31&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 서원대로 162, 3층 (단계동)','원주유디치과의원');",31,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=31,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193019,310,치과,이스타치과의원,"강원특별자치도 원주시 백간길 74 (단계동, 라이프상가 201,202호)",033-735-1668,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193019&sc1=10&si1=27&cpn=31&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 백간길 74 (단계동, 라이프상가 201,202호)','이스타치과의원');",31,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=31,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193020,311,치과,킴스주니어치과의원,"강원특별자치도 원주시 무실로 169, 2,3층 (명륜동)",033-901-1234,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193020&sc1=10&si1=27&cpn=32&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 무실로 169, 2,3층 (명륜동)','킴스주니어치과의원');",32,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=32,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193021,312,치과,28지킴이치과의원,강원특별자치도 원주시 봉화로 16 (단계동),033-747-2891,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193021&sc1=10&si1=27&cpn=32&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 봉화로 16 (단계동)','28지킴이치과의원');",32,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=32,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193022,313,치과,베스트치과의원,"강원특별자치도 원주시 단구로 398, 가온프라자 2층 201호 (단구동)",033-743-2879,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193022&sc1=10&si1=27&cpn=32&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 단구로 398, 가온프라자 2층 201호 (단구동)','베스트치과의원');",32,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=32,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193023,314,치과,이사랑치과의원,"강원특별자치도 원주시 늘품로 187-58, 3층 312호 (단구동, 현대아카데미프라자)",033-734-2804,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193023&sc1=10&si1=27&cpn=32&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 늘품로 187-58, 3층 312호 (단구동, 현대아카데미프라자)','이사랑치과의원');",32,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=32,GET,2026-07-15T22:55:11+09:00
